,word,score
0,content,0.18464677330167592
1,audiences,0.14771741864134075
2,clients,0.14771741864134075
3,marketing,0.14771741864134075
4,audience,0.11078806398100556
5,com,0.11078806398100556
6,consumers,0.11078806398100556
7,custom,0.11078806398100556
8,customer,0.11078806398100556
9,customers,0.11078806398100556
10,digital,0.11078806398100556
11,funnel,0.11078806398100556
12,messages,0.11078806398100556
13,native,0.11078806398100556
14,new,0.11078806398100556
